customer_id,customer_name,email,phone,age,gender,city,segment,join_date
27193,Peter Collier,ajarvis@example.com,(466)351-7,42,Female,Chennai,New,2024-01-05
27194,Julie Carrillo,james90@example.org,+1-211-783,54,Male,Kolkata,Regular,2025-07-29
27195,Jennifer Taylor,zstevens@example.com,349.994.78,63,Female,Pune,New,2025-01-09
27196,Alejandra Wagner,patrickoconnor@example.net,(260)465-3,30,Male,Delhi,Occasional,2024-09-09
27197,Dan Villa,christopher07@example.net,+1-218-596,26,Other,Ahmedabad,Regular,2024-10-05
27198,Daniel Hoffman,jfrancis@example.org,+1-295-798,21,Female,Nagpur,Regular,2023-04-19
27199,Andrea Nichols MD,torresmelanie@example.net,388-922-28,36,Other,Bangalore,Regular,2023-03-11
27200,Justin Bryant,jon24@example.com,213-212-20,62,Female,Chandigarh,New,2025-11-18
27201,Emily Wilson,sandovalwendy@example.com,+1-985-718,18,Male,Chennai,Regular,2024-12-12
27202,Wendy Bruce,stephanie79@example.org,968.345.55,39,Female,Pune,Regular,2024-02-06
27203,Jonathan Porter,hessdaniel@example.org,857-479-41,46,Other,Bangalore,Occasional,2024-08-30
27204,Travis Johnson,michael71@example.org,001-210-57,34,Male,Ahmedabad,Premium,2023-02-02
27205,Jessica Guerrero,cynthiahill@example.net,960.800.37,49,Other,Pune,Regular,2023-05-21
27206,Emma Clark,david39@example.com,001-311-23,56,Female,Mumbai,Regular,2023-04-15
27207,Courtney Boyer,madisonjames@example.org,3095205507,39,Male,Delhi,Regular,2023-06-08
27208,Taylor Russell,hhill@example.net,7706387772,55,Female,Delhi,Regular,2024-11-16
27209,Stephanie Gillespie,philip94@example.net,+1-377-504,30,Male,Ahmedabad,Occasional,2024-07-05
27210,Nicholas Humphrey,tylerfisher@example.net,630.978.05,40,Male,Jaipur,Regular,2024-04-27
27211,Michelle Miller,gochoa@example.com,001-235-68,30,Other,Jaipur,Regular,2025-04-26
27212,Gary Fields,louis66@example.com,8432236625,50,Male,Lucknow,Premium,2024-03-24
27213,Kathleen Baldwin,carlos84@example.net,+1-556-335,55,Male,Nagpur,Regular,2025-07-21
27214,Kaylee Jackson,fmullen@example.com,(612)914-0,46,Other,Jaipur,Regular,2023-01-03
27215,Jennifer Obrien,imeyer@example.org,796.563.86,28,Male,Kolkata,Occasional,2025-02-23
27216,Patrick Snow,hendersontodd@example.com,(817)864-2,62,Female,Pune,Occasional,2023-01-14
27217,Jennifer Smith,anna25@example.net,(325)923-2,29,Other,Pune,Premium,2024-03-19
27218,Elizabeth Kaiser,zwilliamson@example.net,990-406-57,37,Female,Visakhapatnam,Regular,2023-01-28
27219,Jeremiah Parks,tyler89@example.com,599-729-95,44,Male,Mumbai,Regular,2023-02-12
27220,Tiffany Garrison,phillipbrown@example.com,641-432-96,24,Female,Kolkata,Regular,2025-08-19
27221,Melanie Johnson,vvargas@example.org,(918)907-9,38,Other,Jaipur,Premium,2023-09-16
27222,Andrew Turner,fsmith@example.net,(459)773-2,62,Female,Hyderabad,Regular,2024-12-27
27223,Daniel Chambers,stevenfowler@example.org,922.361.04,30,Male,Kochi,Regular,2025-08-13
27224,Brandi Wiggins,dwilliams@example.net,001-874-63,61,Other,Bangalore,Regular,2023-04-14
27225,John Sims,watsonnicholas@example.net,4733776731,57,Female,Hyderabad,Occasional,2025-10-16
27226,Joshua Baldwin,jo02@example.org,001-297-93,68,Male,Chandigarh,Regular,2023-06-24
27227,Sandra Morris,daltondalton@example.net,+1-382-520,25,Male,Kochi,Premium,2023-06-30
27228,Kristin Brown,bcaldwell@example.com,716-477-47,63,Female,Pune,New,2025-05-14
27229,Timothy Bailey,malonekaren@example.org,5456956890,23,Female,Chandigarh,Occasional,2025-03-20
27230,Lisa Neal,roger22@example.net,001-544-59,32,Other,Indore,Regular,2025-08-01
27231,Molly Dixon,nguyeneric@example.net,689.750.64,64,Female,Lucknow,Occasional,2024-05-07
27232,Elizabeth Garcia,daleyoung@example.org,(921)871-3,29,Other,Visakhapatnam,New,2022-12-18
27233,Jessica Ferrell,walter97@example.org,780-910-34,49,Male,Mumbai,Occasional,2022-11-26
27234,Marisa Jennings,landrysarah@example.com,(413)892-8,69,Female,Pune,Regular,2024-07-04
27235,Wesley Brown,pamelaortiz@example.org,001-667-55,44,Other,Lucknow,New,2024-08-20
27236,Brian Brandt,bgregory@example.org,(350)425-6,40,Female,Kolkata,New,2024-02-09
27237,Jason Browning,parklaura@example.com,941-936-72,20,Other,Hyderabad,VIP,2024-04-26
27238,Michael Gill,anthony79@example.org,(671)506-3,49,Male,Ahmedabad,New,2024-07-16
27239,Benjamin Blake,stephenstevenson@example.com,+1-529-531,59,Female,Nagpur,Regular,2024-08-24
27240,Jennifer Jones,alexander04@example.com,+1-794-764,67,Other,Kochi,New,2025-07-18
27241,Desiree Valenzuela,rodney38@example.com,+1-568-289,59,Other,Chennai,New,2022-12-27
27242,Manuel Wilson,joshua45@example.net,858-574-52,27,Other,Kochi,Premium,2023-09-04
27243,Reginald Montgomery,hernandeztravis@example.com,348.871.11,60,Male,Visakhapatnam,Occasional,2023-07-05
27244,James Fisher,kellylee@example.com,693-953-26,47,Male,Nagpur,Occasional,2024-02-18
27245,Micheal Solis,levycheyenne@example.net,225-404-86,21,Female,Chandigarh,Occasional,2025-08-07
27246,Trevor Robinson,daltonbenjamin@example.net,001-311-81,25,Other,Jaipur,New,2024-04-26
27247,Mark Owens,thomasmelissa@example.org,(833)609-0,66,Female,Chandigarh,New,2024-04-12
27248,Melissa Hamilton,drodriguez@example.com,001-316-51,41,Male,Mumbai,Regular,2024-04-25
27249,Rachel Fisher,janetmoreno@example.com,868-821-17,22,Male,Bangalore,Premium,2024-11-18
27250,Sabrina Moore,jmason@example.com,3802756085,56,Female,Kolkata,Occasional,2025-08-11
27251,Samuel Kramer,jacksonalicia@example.com,635-874-24,51,Female,Lucknow,New,2025-08-20
27252,Kathleen Stone,sandrabrennan@example.com,706-335-52,46,Male,Kochi,Regular,2025-10-09
27253,Ryan Payne,barkerrobert@example.org,001-972-41,48,Other,Jaipur,Occasional,2024-10-12
27254,Connor Fitzgerald,ppeck@example.com,833-274-80,32,Female,Indore,New,2023-12-09
27255,Alan Adkins,robert14@example.com,7639636649,37,Male,Nagpur,Regular,2024-02-19
27256,Shannon Adams,nicholas49@example.org,617-425-88,30,Male,Chandigarh,New,2023-12-24
27257,Amy Phelps,devin78@example.net,(533)725-9,58,Male,Chandigarh,Premium,2023-07-02
27258,Peggy Young,kjohnson@example.com,(646)550-9,27,Male,Mumbai,Regular,2023-09-07
27259,Alex Hernandez,matthew95@example.net,492-656-53,40,Male,Bangalore,New,2023-04-02
27260,Anthony Blanchard,khouse@example.org,614.561.36,29,Female,Visakhapatnam,Occasional,2025-07-12
27261,Catherine White,seanwalker@example.org,345.712.68,25,Male,Chennai,Occasional,2025-05-09
27262,Angel Brooks,michaelramsey@example.net,200-553-62,60,Other,Chennai,Occasional,2025-07-23
27263,Rhonda Stafford,cbarton@example.org,(306)342-2,67,Female,Kolkata,Premium,2024-11-07
27264,Laura Gonzalez,tammy92@example.com,567.463.18,62,Female,Chandigarh,Occasional,2022-12-25
27265,Megan Knapp,timothy15@example.org,(755)948-1,47,Female,Mumbai,Occasional,2023-06-17
27266,Chad Kidd,ghale@example.org,+1-954-850,35,Male,Chennai,Regular,2025-06-01
27267,Holly Smith,christopher21@example.net,463.225.40,40,Female,Chandigarh,Occasional,2024-11-09
27268,Casey Cruz,francoanna@example.org,001-862-65,54,Male,Delhi,New,2023-10-22
27269,Raymond Andrews,vasqueztonya@example.org,+1-245-675,56,Male,Bangalore,Regular,2025-06-04
27270,John Bryant,jonathan58@example.org,+1-453-806,66,Other,Lucknow,New,2022-12-17
27271,Mary Nicholson,davidwatkins@example.org,879.247.51,64,Male,Kochi,Occasional,2024-03-15
27272,Jesse Brewer,mary14@example.net,581.449.22,42,Other,Jaipur,Occasional,2023-07-19
27273,Robert Gilbert,zharvey@example.net,001-504-86,44,Female,Kolkata,Occasional,2024-05-17
27274,Wendy Brown,qjefferson@example.org,4258844465,24,Other,Ahmedabad,New,2024-02-26
27275,Zachary Nolan,qmcmahon@example.net,(354)825-0,41,Other,Visakhapatnam,Occasional,2025-04-23
27276,Christopher Powell,smithrobert@example.com,7653543658,27,Male,Chennai,Occasional,2025-07-03
27277,Teresa Kim,cortezjennifer@example.org,402.933.03,60,Other,Kolkata,New,2023-02-20
27278,Christy Barker,dtorres@example.com,200.836.97,51,Male,Indore,New,2025-02-16
27279,Matthew Nguyen,ebeasley@example.org,(936)494-1,19,Other,Indore,Occasional,2023-08-10
27280,Daniel Ware,malonericky@example.org,001-810-97,31,Male,Indore,Regular,2024-10-30
27281,Alicia Smith,jorge88@example.com,(865)719-8,45,Male,Pune,New,2025-03-04
27282,Mark Smith,ericagray@example.com,7266434522,23,Female,Kochi,Regular,2023-05-26
27283,Cindy Dean,hessjohn@example.com,874.435.03,57,Other,Hyderabad,Occasional,2024-12-04
27284,Carrie Petersen,awatson@example.com,792.482.36,29,Male,Lucknow,New,2025-06-04
27285,Nicolas Drake,nnewman@example.com,001-971-88,35,Female,Kochi,Regular,2025-07-28
27286,Robert Green MD,brittanymeadows@example.net,362.829.43,60,Other,Indore,Regular,2025-06-03
27287,Emma Smith,moorerobert@example.net,+1-668-916,18,Male,Indore,Occasional,2025-05-21
27288,Cheryl Parker,marshjoel@example.org,+1-479-617,32,Male,Lucknow,Occasional,2023-06-15
27289,Amy Fernandez,matthewnelson@example.org,748.940.96,35,Female,Chandigarh,Regular,2024-04-05
27290,Meghan Rasmussen,ibullock@example.net,736-284-18,35,Female,Visakhapatnam,New,2023-02-19
27291,Jason Khan,richarddickerson@example.com,(457)211-7,18,Other,Chandigarh,Occasional,2023-11-05
27292,Mrs. Amanda Everett,daywanda@example.com,+1-623-564,37,Other,Mumbai,Regular,2023-04-17
27293,Jonathon Waters,nrodriguez@example.net,(346)333-6,65,Female,Ahmedabad,Premium,2025-04-10
27294,Mr. Michael Hubbard DVM,xrivera@example.com,782-746-42,55,Other,Chandigarh,Occasional,2025-08-27
27295,Tyler Miller,jameschaney@example.com,784.571.08,33,Other,Chennai,New,2023-09-01
27296,Kathryn Pena,alexandria62@example.net,6456898148,50,Female,Bangalore,Occasional,2023-06-05
27297,Anthony Lindsey,alyssalopez@example.com,953-636-10,40,Other,Indore,Regular,2023-03-29
27298,Kelli Arnold,juliemckenzie@example.com,001-759-99,50,Other,Indore,Regular,2025-06-09
27299,Michael Washington,nichole27@example.net,(842)621-5,63,Other,Indore,VIP,2025-01-31
27300,Nicole Torres,kristine66@example.com,460-391-45,25,Female,Chandigarh,New,2025-03-26
27301,Donna Lucas,keithbean@example.net,(582)349-9,34,Other,Nagpur,Premium,2023-01-31
27302,Joseph Monroe,tonyaellis@example.com,(510)956-7,19,Male,Lucknow,Occasional,2022-12-10
27303,Benjamin Obrien,david26@example.org,8457340516,22,Other,Chennai,Regular,2024-11-09
27304,James Williams,boltonjames@example.net,+1-788-304,56,Male,Lucknow,Regular,2025-08-20
27305,Alicia Thomas PhD,davidmontoya@example.com,900-984-01,46,Other,Lucknow,Regular,2023-10-17
27306,Tyler Rodriguez,walkermichael@example.com,580.544.00,29,Female,Chandigarh,Regular,2023-08-18
27307,Anthony Molina,lambertariel@example.net,404.982.24,24,Male,Bangalore,Regular,2023-05-13
27308,Alejandro Adams,briancooper@example.com,001-874-62,32,Female,Kolkata,Regular,2024-03-14
27309,Kelly Wolf,kaitlin35@example.net,001-410-28,21,Other,Ahmedabad,New,2023-08-16
27310,Courtney Williamson,denise34@example.com,+1-216-510,23,Male,Visakhapatnam,New,2024-05-23
27311,Ashley Melendez,karen63@example.com,+1-625-320,64,Male,Chennai,Regular,2023-12-25
27312,Elizabeth Stephenson,ngonzales@example.net,956-864-27,52,Male,Mumbai,Regular,2023-12-16
27313,Jon Schaefer,jpotter@example.net,909-850-71,25,Female,Ahmedabad,Occasional,2024-05-10
27314,Kenneth Simmons,millerhaley@example.net,(697)385-8,47,Other,Delhi,Regular,2024-06-11
27315,Judy Cline,daniellemurray@example.net,6374653546,47,Other,Kochi,Regular,2025-10-24
27316,Matthew Young,kathy35@example.net,383-259-03,33,Female,Chandigarh,New,2025-11-02
27317,Dwayne Hamilton,taylordonald@example.com,+1-954-320,50,Female,Kolkata,New,2023-11-01
27318,Colleen Freeman,charles12@example.com,762.972.36,39,Other,Bangalore,New,2023-12-13
27319,Karen Harrison,jmoon@example.com,(670)831-6,54,Male,Chennai,Regular,2025-07-07
27320,Mark Butler,elizabeth92@example.org,9654036559,67,Female,Chennai,Premium,2023-04-04
27321,Patrick Carpenter,xlee@example.org,322-462-80,42,Female,Kochi,VIP,2024-09-12
27322,Jennifer Warner,crystal78@example.com,(236)425-3,46,Male,Pune,New,2025-11-11
27323,Cynthia Bradford,awells@example.net,773-282-54,43,Male,Delhi,New,2024-06-08
27324,Jill Barry,misty68@example.com,517.947.62,46,Male,Lucknow,Regular,2025-09-09
27325,Rebecca Ingram MD,umedina@example.net,(430)782-5,65,Other,Chennai,Regular,2024-11-23
27326,Andrew Odom,xwyatt@example.net,001-711-93,60,Female,Jaipur,Occasional,2023-08-06
27327,Timothy Johnson,carladunn@example.net,499.633.34,27,Other,Visakhapatnam,Regular,2024-07-13
27328,Katie Robinson,edwardhayden@example.net,589.451.72,59,Female,Lucknow,VIP,2023-12-26
27329,Emma Lloyd,seanmeza@example.org,287-771-66,57,Female,Hyderabad,New,2025-05-05
27330,Gloria Johnston,wigginsdanielle@example.org,305-913-85,23,Other,Nagpur,Premium,2025-07-15
27331,Dustin Chavez,schneiderjeremy@example.org,(591)944-4,44,Other,Bangalore,Premium,2024-08-09
27332,Benjamin Monroe,jon56@example.org,6958374105,22,Male,Indore,Premium,2024-07-10
27333,Louis Richards,eric36@example.com,752-608-07,20,Female,Chennai,Occasional,2023-01-28
27334,Bruce Merritt,marcsnyder@example.net,001-472-36,41,Male,Chandigarh,Regular,2024-04-05
27335,Jason Obrien,ghill@example.net,(293)645-1,29,Female,Chennai,Regular,2023-07-11
27336,Catherine Savage,josephkim@example.org,266-711-69,34,Female,Jaipur,Regular,2024-02-06
27337,Jay Webb,derekclark@example.org,001-381-23,39,Male,Indore,Regular,2023-02-03
27338,Katie Hardy,jennifer85@example.net,772-597-61,61,Female,Mumbai,Regular,2024-08-17
27339,Rebecca Rodriguez,larryphillips@example.org,+1-952-478,52,Female,Nagpur,VIP,2024-08-19
27340,Michael Hansen,brittanyhiggins@example.net,247.980.26,66,Male,Lucknow,Regular,2023-08-28
27341,Zachary Duran,john77@example.net,+1-268-393,24,Other,Kochi,VIP,2024-08-07
27342,Olivia Russell,monicacarney@example.net,+1-441-609,60,Female,Visakhapatnam,Premium,2024-11-21
27343,Susan Robinson,patrick01@example.org,+1-855-235,48,Other,Hyderabad,Premium,2023-01-11
27344,Ashley Neal,wattsmiguel@example.com,207-471-38,36,Female,Bangalore,New,2025-02-04
27345,Veronica Baker,meyerruben@example.com,+1-688-812,18,Other,Chandigarh,New,2022-12-03
27346,Mr. Zachary Gray,james95@example.net,+1-935-205,27,Male,Bangalore,Regular,2023-07-04
27347,Kevin Montgomery,pamowens@example.org,(613)783-5,18,Female,Bangalore,VIP,2024-04-14
27348,Preston Rodriguez Jr.,rdennis@example.net,+1-784-524,21,Female,Lucknow,Regular,2023-05-31
27349,Robert Henry,toddweaver@example.net,+1-295-761,65,Female,Kochi,Regular,2025-06-30
27350,Micheal Austin,anthony47@example.org,(279)272-1,43,Female,Jaipur,Occasional,2024-04-11
27351,Erik Meyer,andersonandrew@example.com,+1-556-244,61,Other,Nagpur,Occasional,2023-02-10
27352,Richard Perkins,icunningham@example.org,6826513768,27,Female,Lucknow,New,2025-04-09
27353,Amanda Weaver,fgomez@example.net,756-383-24,45,Female,Ahmedabad,Occasional,2023-11-23
27354,Aimee Ramos,bradleyluna@example.net,(373)709-7,42,Male,Kochi,New,2023-04-22
27355,Robert Ibarra,garciaglen@example.net,672.634.58,29,Male,Lucknow,Occasional,2023-11-15
27356,Kelly Jones,kimberly93@example.org,636-452-27,56,Female,Nagpur,Occasional,2023-04-15
27357,Brittany Jacobson,rodneymathis@example.org,305-612-11,41,Female,Lucknow,Occasional,2025-11-01
27358,Crystal Johnson,ijohnson@example.net,887-565-55,54,Other,Chennai,Regular,2024-08-05
27359,Eric Martinez,torreswhitney@example.net,864-434-18,20,Female,Delhi,New,2023-06-10
27360,Todd Stark,cynthia60@example.net,811-267-83,68,Other,Jaipur,Occasional,2025-02-12
27361,Stephanie Johnson,mariatownsend@example.net,001-352-74,51,Other,Visakhapatnam,Regular,2024-04-13
27362,Michele Good,amanda74@example.com,+1-294-957,50,Other,Visakhapatnam,Occasional,2024-07-01
27363,Lori Brooks,beangeorge@example.net,798-256-21,19,Other,Bangalore,Regular,2023-06-16
27364,Andrew Williams,krystal35@example.org,+1-315-279,28,Male,Kochi,Occasional,2023-09-17
27365,Tyler Thompson,jesse60@example.net,001-828-62,66,Male,Pune,Occasional,2024-08-20
27366,Nicholas Shaw,vandrews@example.com,001-892-82,61,Female,Delhi,Regular,2023-04-17
27367,Kenneth Gonzalez,tanderson@example.org,(228)532-2,51,Other,Lucknow,Regular,2023-03-28
27368,Matthew Morrison,clee@example.net,+1-583-449,66,Female,Visakhapatnam,Regular,2023-03-18
27369,Teresa Richardson,michelle70@example.org,432-982-44,63,Other,Nagpur,Occasional,2025-10-01
27370,Jeffery Dougherty DDS,jwatson@example.org,001-230-80,48,Female,Delhi,Regular,2025-08-07
27371,John Anderson,jrandolph@example.net,851-716-14,41,Female,Kochi,Regular,2022-12-09
27372,Kelsey Shaw,jasoncobb@example.org,541.811.25,25,Male,Delhi,New,2023-08-10
27373,John Gentry,dawndecker@example.com,(223)991-2,39,Female,Lucknow,New,2023-01-07
27374,Craig Young,reedmary@example.net,+1-320-604,29,Male,Delhi,Occasional,2024-05-28
27375,Christian Foster,larry40@example.net,474-509-03,33,Male,Chandigarh,Regular,2023-02-19
27376,Renee Schultz,kevinwright@example.net,238-295-09,43,Female,Kolkata,New,2024-03-17
27377,Lisa Thompson DVM,rebecca78@example.com,2919704027,30,Male,Lucknow,Occasional,2025-10-24
27378,Kelly Black,chad83@example.org,+1-421-498,53,Other,Delhi,New,2024-01-27
27379,Jack Paul,wilkinsonchristina@example.com,+1-948-668,53,Female,Kolkata,Occasional,2024-07-17
27380,Tony Ellis,sara02@example.com,(228)994-2,59,Male,Delhi,Occasional,2024-08-10
27381,Carol Hawkins,xcantrell@example.com,+1-772-931,55,Male,Indore,VIP,2023-11-21
27382,Barry Mathis,sally83@example.net,(941)932-9,49,Female,Jaipur,Regular,2023-03-02
27383,Christopher Ali,solomondavid@example.org,(985)552-4,28,Other,Lucknow,Occasional,2025-03-17
27384,Adam Williamson,stephen56@example.com,684.398.80,51,Female,Visakhapatnam,Occasional,2023-02-03
27385,Joseph Richard,ucasey@example.org,001-470-60,28,Other,Chandigarh,New,2024-06-24
27386,Holly Stewart,adamsmiranda@example.org,583-792-44,52,Female,Mumbai,Occasional,2025-09-12
27387,Jennifer Baldwin,rachelwalker@example.net,753.991.94,45,Female,Delhi,Occasional,2023-12-02
27388,James Sandoval,orodriguez@example.com,+1-647-385,22,Female,Hyderabad,Regular,2024-08-10
27389,James Wilson,brianna22@example.com,561.767.01,61,Other,Mumbai,New,2025-01-28
27390,Brandon Brown,stephanie51@example.net,521-507-12,33,Female,Hyderabad,Premium,2023-05-21
27391,Chad Mccarthy,samuel77@example.com,(355)808-7,26,Other,Mumbai,Regular,2023-11-04
27392,Bonnie Bell,fosterbradley@example.org,001-826-89,40,Male,Visakhapatnam,Regular,2023-04-30
27393,Michael Salazar,ysmith@example.net,493-410-17,21,Female,Lucknow,Regular,2024-04-21
27394,Bonnie Walters,hjimenez@example.net,001-416-27,48,Other,Jaipur,Regular,2024-06-13
27395,Heidi Roberts,taylorstephanie@example.com,(387)216-0,26,Other,Visakhapatnam,Occasional,2025-04-19
27396,Catherine Stewart,williamjones@example.com,981.506.99,23,Male,Kochi,New,2025-07-15
27397,Danny Hawkins,leslie07@example.net,(586)742-3,69,Female,Chennai,Occasional,2023-01-17
27398,Emily Patel,eric56@example.org,262.218.31,49,Female,Indore,Premium,2024-05-13
27399,John Chang,hcoleman@example.com,6007575177,46,Female,Visakhapatnam,Regular,2023-05-11
27400,Jessica Combs,brownannette@example.net,001-493-84,42,Other,Ahmedabad,Regular,2024-12-27
27401,Jason Green,samuelkelly@example.org,001-476-58,63,Male,Delhi,Occasional,2025-01-09
27402,Kelsey Davis,richchristina@example.com,001-442-25,26,Female,Bangalore,Occasional,2023-03-20
27403,Brandon Ballard,bonniecarpenter@example.net,815.783.19,27,Male,Jaipur,Regular,2025-06-10
27404,Anthony Jenkins,rharper@example.com,4819746708,36,Other,Mumbai,Regular,2023-04-30
27405,James Allen,cervantesaaron@example.com,(993)946-4,23,Female,Lucknow,Premium,2023-08-14
27406,Brandon Daniel,nicholas23@example.com,001-466-76,40,Male,Chennai,New,2024-03-18
27407,Grace Herring,garyburton@example.net,(307)876-2,54,Female,Chennai,Occasional,2025-01-09
27408,Marissa Flores,ulopez@example.org,2568165735,19,Female,Indore,Occasional,2025-10-19
27409,Melissa Estrada,ellen43@example.org,(925)501-1,19,Male,Lucknow,Occasional,2024-12-24
27410,Jasmine Randall,donnagreen@example.net,745-413-41,37,Female,Chandigarh,Regular,2025-01-30
27411,Katrina Taylor,tara77@example.org,286.550.73,38,Other,Lucknow,New,2024-08-03
27412,Joseph Becker,christinelane@example.net,476-620-32,41,Other,Pune,Premium,2023-04-07
27413,Jon Lee,ramosrobert@example.org,5194933742,55,Female,Chandigarh,Regular,2024-08-11
27414,Calvin Curry,heather55@example.org,699-854-74,46,Female,Mumbai,New,2023-10-19
27415,Robert Brown,ethan22@example.com,719.438.88,31,Other,Nagpur,Premium,2023-09-24
27416,Robert Walker,ddavis@example.com,001-842-63,43,Female,Ahmedabad,New,2024-11-03
27417,Jeanne Lamb,jason06@example.org,9497820111,63,Male,Nagpur,Regular,2024-09-04
27418,James Clark,qevans@example.org,9012357754,40,Male,Chandigarh,Occasional,2025-08-17
27419,Eric Thomas,ericmorris@example.org,2707044490,32,Other,Kolkata,VIP,2022-12-11
27420,Keith Edwards,amymartinez@example.org,(491)351-0,20,Female,Mumbai,Regular,2023-05-05
27421,Dominic Flores,brooksdaniel@example.com,(278)773-0,68,Male,Visakhapatnam,Regular,2023-08-30
27422,Spencer Miller,christyarnold@example.net,411-497-54,65,Female,Delhi,Occasional,2024-02-02
27423,Mark Mclaughlin,carolyn54@example.com,(574)267-9,57,Male,Indore,VIP,2024-04-03
27424,Joanna Acosta,cherylmartin@example.net,001-715-64,41,Male,Delhi,Occasional,2024-11-29
27425,Mikayla Walker,markhoffman@example.net,304-451-46,52,Female,Ahmedabad,Premium,2023-07-06
27426,Kayla Tate,marc18@example.net,218-712-13,58,Male,Ahmedabad,Regular,2024-05-17
27427,Alexander Johnson,williamwells@example.com,495.351.42,35,Male,Chennai,Regular,2025-03-19
27428,John Gonzales,ddoyle@example.com,258.697.78,37,Other,Kolkata,Regular,2025-07-08
27429,Eddie Hess,tpeterson@example.org,(831)298-0,47,Male,Lucknow,Regular,2023-05-29
27430,Steven Perez,christopherdaniel@example.org,(705)379-1,59,Female,Kochi,Regular,2025-11-12
27431,Alexa Hamilton,christianroy@example.org,(222)718-0,37,Female,Indore,VIP,2025-02-24
27432,Anthony Kirby,bakervernon@example.net,744-203-60,57,Male,Kochi,Regular,2023-01-10
27433,Charlene Walters,stricklandcrystal@example.org,761-528-92,43,Other,Chennai,Regular,2023-03-15
27434,Melanie Johnson,robertsantiago@example.com,+1-245-495,44,Male,Indore,Premium,2024-04-15
27435,Matthew Ortiz,ubarrett@example.org,2913571016,37,Male,Pune,Occasional,2023-05-18
27436,Eric Poole,xflores@example.net,2346141044,44,Female,Ahmedabad,Regular,2023-01-25
27437,Stephen Simmons,diana01@example.com,631.957.88,68,Female,Ahmedabad,Regular,2023-09-18
27438,Michael Morse,zwalker@example.com,+1-829-651,18,Other,Nagpur,Occasional,2025-01-18
27439,Angela Larson,preyes@example.net,+1-363-876,21,Female,Kolkata,Occasional,2023-01-05
27440,Michelle Booker,boylecandice@example.com,646-935-61,43,Male,Kochi,Premium,2022-12-01
27441,Melissa Lindsey,jimmymedina@example.net,(971)467-4,46,Other,Ahmedabad,Regular,2025-10-15
27442,Theresa Meyers,david89@example.net,7943545492,43,Female,Delhi,Occasional,2024-04-22
27443,Patricia Serrano,philliperickson@example.org,001-371-75,18,Female,Mumbai,Regular,2025-09-06
27444,Timothy Williams,amoses@example.org,(935)877-8,53,Female,Lucknow,VIP,2024-03-14
27445,Vanessa Salas,walterisaiah@example.com,001-911-77,44,Other,Bangalore,Regular,2023-03-22
27446,Alexandria Jensen,john45@example.net,6406466165,57,Male,Lucknow,Occasional,2024-07-26
27447,Wendy Watson,melissa82@example.com,8238466436,47,Female,Indore,Occasional,2024-12-26
27448,Kelly Holder,jennifermartinez@example.com,(939)203-9,50,Male,Chennai,Occasional,2025-10-25
27449,Cody Kelley,staceymanning@example.com,822.874.78,40,Other,Mumbai,New,2025-06-04
27450,Rachael Hays,jgreen@example.net,4674279898,41,Male,Nagpur,Regular,2024-08-13
27451,Alexandra Young,dsilva@example.com,001-674-77,45,Female,Hyderabad,Occasional,2023-12-02
27452,Michelle Cunningham,oschultz@example.org,(235)511-3,66,Female,Hyderabad,Occasional,2024-10-23
27453,Anthony Allen,qmiller@example.net,8515318713,33,Male,Kolkata,Regular,2023-12-29
27454,Carol Obrien,quinnjacqueline@example.com,001-470-57,32,Female,Bangalore,Regular,2023-02-01
27455,Jill Irwin,timothystrong@example.net,457-756-13,41,Male,Ahmedabad,Occasional,2024-04-02
27456,Miranda Rodriguez,millermatthew@example.net,(745)585-4,26,Male,Chandigarh,New,2023-03-12
27457,Theresa Mccullough,ambersmith@example.org,913.839.20,63,Female,Bangalore,Occasional,2024-03-28
27458,Donna Keith,weavergabriel@example.net,601.865.55,24,Male,Visakhapatnam,Occasional,2023-12-25
27459,Kelly Adams,wellsjessica@example.net,(987)838-6,28,Other,Pune,Premium,2025-11-14
27460,Joseph Palmer,rfloyd@example.org,+1-209-416,20,Male,Ahmedabad,Premium,2025-07-17
27461,Troy Nichols,jamesboone@example.com,(788)843-0,34,Male,Pune,Regular,2024-02-21
27462,Nicholas Cooley,grayjeremy@example.org,+1-796-298,33,Female,Lucknow,Premium,2025-09-27
27463,James Cruz,lowens@example.com,907-267-79,66,Female,Nagpur,New,2023-12-25
27464,Victor Carter DDS,kelsey40@example.org,673.307.27,41,Male,Kolkata,Occasional,2024-10-20
27465,William Hicks,nolsen@example.org,780.420.71,53,Female,Delhi,Premium,2025-08-17
27466,Ian Davis,david09@example.com,+1-813-297,26,Other,Nagpur,Occasional,2024-06-24
27467,Marie Frederick,zhill@example.org,508-398-08,61,Other,Ahmedabad,Regular,2025-06-25
27468,Linda Stokes,susanmcgee@example.com,331.955.10,27,Female,Chandigarh,Regular,2023-07-28
27469,Bruce Marsh,uhoward@example.com,(207)848-9,62,Other,Lucknow,New,2025-10-28
27470,Dale Anderson,rodgersjohn@example.org,(912)566-1,36,Female,Ahmedabad,VIP,2025-08-16
27471,Corey Giles,taylorlisa@example.com,+1-891-711,20,Other,Pune,Occasional,2023-09-10
27472,Kimberly Smith,hfitzgerald@example.com,(991)754-3,26,Other,Ahmedabad,Regular,2025-01-24
27473,Oscar Atkins,hilleric@example.com,416-215-38,66,Female,Nagpur,Premium,2025-09-01
27474,Miss Tina Lopez,hmonroe@example.net,+1-519-518,24,Male,Bangalore,Occasional,2024-08-23
